Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.0056225 -0.089685821 -0.0448532701 -0.0297740901 -0.0222656475 -0.0177775073 -0.00884795726 
0.005625 -0.0908720918 -0.0454709803 -0.030191677 -0.0225812358 -0.0180307898 -0.00897558274 
0.0056275 -0.0920580093 -0.0460894583 -0.0306094092 -0.022897165 -0.018284166 -0.00910335162 
0.00563 -0.0932436689 -0.0467082536 -0.0310274178 -0.0232131475 -0.0185378123 -0.00923136385 
0.0056325 -0.0944312954 -0.0473269981 -0.0314459927 -0.02352922 -0.01879169 -0.00935946504 
0.005635 -0.0956212388 -0.0479461026 -0.0318651354 -0.0238456213 -0.0190456677 -0.00948770433 
0.0056375 -0.0968118428 -0.0485661445 -0.0322847687 -0.0241621969 -0.0192999374 -0.00961598004 
0.00564 -0.0980024972 -0.0491872553 -0.0327048766 -0.0244791505 -0.019554597 -0.00974437038 
0.0056425 -0.099194681 -0.0498091704 -0.0331255006 -0.024796303 -0.0198094265 -0.00987283808 
0.005645 -0.100387727 -0.0504314236 -0.0335463189 -0.0251136004 -0.0200643798 -0.0100014284 
0.0056475 -0.101581295 -0.0510536828 -0.0339670756 -0.0254312182 -0.0203197261 -0.0101299419 
0.00565 -0.102774872 -0.0516763506 -0.0343881817 -0.025749263 -0.0205754111 -0.0102586189 
0.0056525 -0.103968646 -0.0522994865 -0.034809569 -0.02606747 -0.0208311868 -0.0103874194 
0.005655 -0.10516311 -0.0529234364 -0.035231082 -0.0263857495 -0.0210871964 -0.0105162835 
0.0056575 -0.106358416 -0.0535477239 -0.0356529647 -0.0267045249 -0.0213430824 -0.0106452281 
0.00566 -0.107554716 -0.0541720879 -0.0360747576 -0.0270234933 -0.0215991084 -0.0107741203 
0.0056625 -0.108752848 -0.0547965835 -0.0364967446 -0.0273425198 -0.0218552491 -0.0109030766 
0.005665 -0.109951533 -0.0554215124 -0.0369191035 -0.0276616736 -0.0221113689 -0.0110320016 
0.0056675 -0.111150336 -0.0560469912 -0.0373416568 -0.0279806956 -0.0223672571 -0.0111609318 
0.00567 -0.112349963 -0.0566727514 -0.0377641098 -0.0282998161 -0.022623424 -0.0112898986 
0.0056725 -0.113551004 -0.0572987701 -0.038186802 -0.0286190595 -0.0228796578 -0.0114187226 
0.005675 -0.114751777 -0.0579251195 -0.0386098826 -0.0289381023 -0.0231359285 -0.0115475868 
0.0056775 -0.115952554 -0.0585512813 -0.0390329076 -0.0292568148 -0.0233922062 -0.0116764417 
0.00568 -0.117152052 -0.0591767792 -0.0394560305 -0.0295758293 -0.023648256 -0.0118054255 
0.0056825 -0.118351253 -0.0598023796 -0.0398787105 -0.0298948455 -0.0239043281 -0.011934369 
0.005685 -0.119550166 -0.0604279327 -0.0403014338 -0.0302139001 -0.0241602417 -0.0120632696 
0.0056875 -0.120749416 -0.0610531035 -0.0407240752 -0.0305327898 -0.0244161149 -0.0121921614 
0.00569 -0.121949203 -0.0616783448 -0.0411466439 -0.0308514305 -0.0246717951 -0.0123210122 
0.0056925 -0.123149164 -0.0623030884 -0.0415686387 -0.031170032 -0.0249272107 -0.0124497228 
