Time;Y;Vy;Fy
10.66508;-0.0570082;0.005867575;-0.04426966
10.66551;-0.05700539;0.007036723;-0.04539846
10.66595;-0.05700206;0.008203526;-0.04579063
10.66638;-0.05699828;0.009322103;-0.05203116
10.66681;-0.056994;0.01053854;-0.03360268
10.66724;-0.05698922;0.01165799;-0.05176962
10.66767;-0.05698394;0.01281451;-0.044757
10.6681;-0.05697817;0.01397659;-0.0436591
10.66853;-0.0569719;0.0151238;-0.04639632
10.66897;-0.05696513;0.016279;-0.04483629
10.6694;-0.05695786;0.01743294;-0.04501399
10.66983;-0.0569501;0.01858503;-0.04529942
10.67025;-0.05694198;0.01962896;-0.0627501
10.67068;-0.05693336;0.02093133;-0.01344401
10.6711;-0.05692425;0.02197534;-0.06259882
10.67153;-0.05691467;0.02311876;-0.0435895
10.67195;-0.05690459;0.02427746;-0.0406054
10.67238;-0.05689404;0.02539686;-0.04801836
10.6728;-0.05688301;0.02653657;-0.04406911
10.67323;-0.05687149;0.02767449;-0.04433246
10.67365;-0.05685949;0.02880688;-0.04530417
10.67408;-0.056847;0.02994247;-0.0446097
10.6745;-0.05683404;0.03107737;-0.04465649
10.67493;-0.05682059;0.03221131;-0.04475033
10.67535;-0.05680666;0.03334517;-0.0446755
10.67578;-0.05679225;0.03447804;-0.04477025
10.6762;-0.05677736;0.03561088;-0.04468146
10.67663;-0.05676198;0.03674354;-0.04461703
10.67705;-0.05674613;0.03787617;-0.04452584
10.67748;-0.05672979;0.03900805;-0.04456576
10.6779;-0.05671297;0.04013972;-0.04450293
10.67833;-0.05669567;0.0412708;-0.0445085
10.67875;-0.0566779;0.04240139;-0.04449254
10.67918;-0.05665964;0.04353212;-0.04435635
10.6796;-0.0566409;0.04466169;-0.0444655
10.68003;-0.05662168;0.04579104;-0.04439142
10.68045;-0.05660198;0.04691981;-0.04438521
10.68088;-0.0565818;0.0480475;-0.04447335
10.6813;-0.05656114;0.04917518;-0.04435118
10.68173;-0.05654;0.05030235;-0.04432724
10.68215;-0.05651839;0.05142915;-0.04427116
10.68258;-0.05649629;0.05255509;-0.04430662
10.683;-0.05647372;0.05368046;-0.04428383
10.68343;-0.05645067;0.05480527;-0.0442602
10.68385;-0.05642714;0.0559293;-0.04427283
10.68428;-0.05640313;0.05705275;-0.04424642
10.6847;-0.05637865;0.0581753;-0.04428041
10.68513;-0.05635369;0.05929748;-0.04421013
10.68555;-0.05632825;0.06041853;-0.04427971
10.68598;-0.05630234;0.06153907;-0.04423288
10.6864;-0.05627595;0.0626589;-0.0442211
10.68683;-0.05624908;0.06377784;-0.04424057
10.68725;-0.05622174;0.06489589;-0.04425672
10.68768;-0.05619393;0.06601329;-0.04422821
10.6881;-0.05616564;0.06712967;-0.04426575
10.68853;-0.05613687;0.06824533;-0.04424538
10.68895;-0.05610763;0.06936045;-0.04418662
10.68938;-0.05607792;0.07047436;-0.04425393
10.6898;-0.05604774;0.07158743;-0.04424992
10.69023;-0.05601708;0.07269965;-0.04424297
10.69065;-0.05598595;0.073811;-0.04424067
10.69108;-0.05595435;0.07492115;-0.0442981
10.6915;-0.05592227;0.07603091;-0.04419925
10.69191;-0.05589155;0.07577069;-0.3075344
10.69231;-0.05586018;0.07925121;0.4409767
10.69271;-0.05582817;0.0789331;-0.3187491
10.69312;-0.05579599;0.08010247;-0.02102326
10.69352;-0.05576329;0.08147769;0.0203376
10.69393;-0.05573015;0.08228386;-0.09332209
10.69433;-0.05569662;0.08339621;-0.03189462
10.69474;-0.05566265;0.08447777;-0.03787377
10.69511;-0.05563115;0.08318359;-0.5329014
10.69549;-0.05559892;0.08830587;0.8496337
10.69587;-0.05556599;0.08693443;-0.5491587
10.69624;-0.0555331;0.08810133;-0.002157345
10.69662;-0.05549971;0.08962424;0.07472482
10.69699;-0.05546592;0.09017446;-0.1346478
10.69737;-0.05543183;0.09124845;-0.02163242
10.69775;-0.05539735;0.0922713;-0.03246553
10.69812;-0.0553625;0.0931695;-0.05913962
10.6985;-0.0553273;0.09416087;-0.03888154
10.69887;-0.05529173;0.09512724;-0.0440804
10.69925;-0.0552558;0.09608001;-0.04682127
10.69962;-0.05521951;0.09704733;-0.04349998
10.7;-0.05518286;0.09800749;-0.04484878
10.70038;-0.05514499;0.09964858;0.09529001
10.70077;-0.05510686;0.09941521;-0.300625
10.70115;-0.0550688;0.1007903;0.04170104
10.70153;-0.05503038;0.1020588;0.02024713
10.7019;-0.05499193;0.1025484;-0.1452347
10.70227;-0.05495346;0.1037254;0.004958449
10.70265;-0.05491472;0.1047989;-0.01640524
10.70302;-0.05487579;0.1055552;-0.08468797
10.70338;-0.05483685;0.1064126;-0.06094344
10.70375;-0.05479769;0.1076032;0.01370144
10.70411;-0.05475832;0.1083501;-0.08364204
10.70448;-0.0547188;0.1092913;-0.03949106
10.70484;-0.05467908;0.1102342;-0.03811858
10.7052;-0.05463919;0.11111;-0.05217109
10.70556;-0.05459913;0.1120198;-0.04353821
10.70592;-0.0545589;0.1129187;-0.04503639
10.70627;-0.05451831;0.1139603;-0.01252545
10.70663;-0.05447741;0.1147318;-0.07345374
10.70699;-0.05443639;0.1154973;-0.07393037
10.70734;-0.05439501;0.1166865;0.02254995
10.7077;-0.0543533;0.1173951;-0.08642987
10.70806;-0.05431131;0.1183034;-0.04084781
10.70841;-0.05426898;0.1192281;-0.0369094
10.70877;-0.05422634;0.1200818;-0.05282029
10.70912;-0.05418358;0.1208065;-0.08127777
10.70948;-0.05414069;0.1218216;-0.01392332
10.70983;-0.05409783;0.1224849;-0.09305212
10.71018;-0.05405482;0.1236381;0.02124554
10.71053;-0.05401165;0.1243449;-0.08131408
10.71087;-0.05396838;0.1252038;-0.04494325
10.71122;-0.05392478;0.1262684;0.003307214
10.71157;-0.05388107;0.1267739;-0.1265515
10.71191;-0.05383727;0.127801;-0.003140871
10.71225;-0.05379312;0.1288087;-0.007464782
10.7126;-0.05374889;0.1292782;-0.1334421
10.71294;-0.05370457;0.1303278;0.004753885
10.71328;-0.05365991;0.1313168;-0.009359771
10.71362;-0.05361496;0.131952;-0.09305276
10.71396;-0.05356997;0.1326702;-0.07246674
10.7143;-0.05352465;0.1338442;0.03628401
10.71464;-0.05347903;0.1344519;-0.09830854
10.71498;-0.05343316;0.1353085;-0.03883013
10.71532;-0.053387;0.1361758;-0.03602758
10.71566;-0.05334033;0.1371573;-0.009561633
10.716;-0.05329342;0.1376406;-0.1274677
10.71635;-0.05324625;0.1386684;0.001889729
10.71669;-0.05319876;0.1394694;-0.05164024
10.71703;-0.05315124;0.1400418;-0.1050738
10.71737;-0.05310341;0.1412641;0.04991503
10.71771;-0.05305527;0.1418621;-0.09849333
10.71805;-0.05300712;0.1424807;-0.09273976
10.71838;-0.05295866;0.143725;0.05711102
10.71872;-0.05291013;0.1440691;-0.1575284
10.71906;-0.05286134;0.1452862;0.05227484
10.7194;-0.05281223;0.1459292;-0.08528452
10.71973;-0.05276289;0.146706;-0.05290963
10.72007;-0.05271326;0.1475715;-0.03138863
10.72041;-0.05266336;0.1483392;-0.05460322
10.72075;-0.0526132;0.1491411;-0.04614139
10.72108;-0.05256251;0.1501747;0.008664638
10.72142;-0.05251158;0.1505594;-0.1461857
10.72176;-0.05246015;0.1518263;0.06362496
10.7221;-0.05240818;0.1524246;-0.09585354
10.72245;-0.05235601;0.1529853;-0.1044923
10.72279;-0.05230356;0.154052;0.0156548
10.72313;-0.05225081;0.1547678;-0.06722989
10.72347;-0.05219807;0.1553041;-0.1089492
10.72381;-0.05214503;0.1565844;0.06841935
10.72415;-0.05209168;0.1571098;-0.1109986
10.72449;-0.05203782;0.158179;0.01756497
10.72483;-0.05198371;0.1585842;-0.1395201
10.72518;-0.05192935;0.1595896;0.002969012
10.72552;-0.0518744;0.1606354;0.01170718
10.72586;-0.05181891;0.1611714;-0.1088754
10.72621;-0.05176323;0.1617984;-0.08722452
10.72655;-0.05170695;0.1631084;0.0719743
10.7269;-0.05165009;0.1636027;-0.1189216
10.72725;-0.05159304;0.164178;-0.0997996
10.7276;-0.05153602;0.1649921;-0.04305266
10.72794;-0.05147898;0.1659093;-0.0176658
10.72829;-0.0514216;0.1669124;0.002780691
10.72863;-0.05136428;0.1671979;-0.1650974
10.72897;-0.05130668;0.1685729;0.09222823
10.72931;-0.05124907;0.1687977;-0.1786057
10.72966;-0.05119121;0.1700967;0.07636842
10.73;-0.05113336;0.1703733;-0.1654497
10.73034;-0.05107525;0.1716548;0.0742609
10.73068;-0.05101682;0.1722077;-0.09903944
10.73101;-0.05095851;0.1726638;-0.1212947
10.73135;-0.05089988;0.1740543;0.1027164
10.73169;-0.05084095;0.1744709;-0.1301472
10.73203;-0.05078216;0.1749627;-0.1113112
10.73236;-0.05072305;0.1763664;0.1084093
10.7327;-0.05066363;0.1767501;-0.1366918
10.73304;-0.05060402;0.1775539;-0.03536202
10.73337;-0.05054413;0.1783963;-0.02575445
10.73371;-0.05048398;0.1790886;-0.06159829
10.73405;-0.05042359;0.179865;-0.04103631
10.73438;-0.05036294;0.1806298;-0.04355492
10.73472;-0.05030166;0.1817055;0.03022376
10.73506;-0.05024017;0.1818694;-0.1877297
10.73539;-0.05017885;0.1826278;-0.04418302
10.73573;-0.05011755;0.1836252;0.01488223
10.73606;-0.05005592;0.1845634;0.0008696649
10.7364;-0.04999406;0.1850525;-0.1074596
10.73673;-0.04993235;0.1855473;-0.1051542
10.73706;-0.04987072;0.1865824;0.0278508
10.73739;-0.04980875;0.1875588;0.01380745
10.73773;-0.04974656;0.1879874;-0.119788
10.73806;-0.04968453;0.1884781;-0.1036732
10.73838;-0.0496222;0.189871;0.1183439
10.73871;-0.04955959;0.1901906;-0.1451038
10.73904;-0.04949679;0.1909734;-0.03097344
10.73937;-0.04943373;0.1917848;-0.023638
10.7397;-0.04937043;0.1924404;-0.06162814
10.74003;-0.0493069;0.1931868;-0.03897861
10.74036;-0.04924313;0.1939192;-0.04213035
10.74069;-0.04917912;0.1946317;-0.04670219
10.74102;-0.04911487;0.1953598;-0.04256705
10.74135;-0.04904995;0.1964706;0.05028944
10.74168;-0.04898485;0.1964874;-0.2167301
10.74202;-0.04891912;0.198012;0.1498945
10.74235;-0.04885314;0.1979807;-0.2277872
10.74268;-0.04878744;0.1986126;-0.06548028
10.74301;-0.04872138;0.2001118;0.1468238
10.74334;-0.04865505;0.200298;-0.1737336
10.74367;-0.04858901;0.2006984;-0.1205014
10.744;-0.04852264;0.2022619;0.1657201
10.74433;-0.04845598;0.2024567;-0.1703968
10.74466;-0.04838917;0.2032346;-0.02672194
10.74499;-0.04832209;0.2040532;-0.01641271
10.74532;-0.04825477;0.2046724;-0.06508128
10.74565;-0.04818723;0.2054068;-0.03645199
10.74598;-0.04811896;0.2065676;0.06695251
10.74631;-0.04805052;0.2064583;-0.2429831
10.74664;-0.04798191;0.20763;0.0702841
10.74698;-0.04791299;0.2083011;-0.05169308
10.74731;-0.04784334;0.2093633;0.04258815
10.74764;-0.04777353;0.2093145;-0.2267884
10.74798;-0.047703;0.2109586;0.1819925
10.74831;-0.04763223;0.2107562;-0.2630963
10.74865;-0.04756131;0.2118591;0.05212
10.74898;-0.04749008;0.2126102;-0.03240888
10.74932;-0.04741863;0.2131839;-0.07484536
10.74966;-0.04734694;0.2139716;-0.02285818
10.74999;-0.04727501;0.2146713;-0.04375222
10.75033;-0.04720285;0.2153624;-0.04549195
10.75066;-0.04713044;0.2160829;-0.0380438
10.751;-0.0470578;0.2167847;-0.04218506
10.75134;-0.04698433;0.2180165;0.08396918
10.75167;-0.0469107;0.2177655;-0.2709194
10.75201;-0.0468369;0.2190157;0.0890768
10.75235;-0.04676215;0.2202243;0.07745596
10.7527;-0.04668664;0.2203647;-0.1765181
10.75304;-0.04661104;0.2207242;-0.1244537
10.75338;-0.04653517;0.2219408;0.07837136
10.75373;-0.04645833;0.2230378;0.04862314
10.75407;-0.04638069;0.2232684;-0.1545724
10.75442;-0.04630296;0.2235819;-0.1349112
10.75477;-0.04622495;0.2248197;0.08056498
10.75512;-0.04614664;0.2253516;-0.08334606
10.75547;-0.04606812;0.2260415;-0.0461752
10.75581;-0.04598933;0.2268329;-0.02219028
10.75616;-0.04590956;0.2281445;0.09686767
10.75652;-0.04582963;0.2277119;-0.3054567
10.75687;-0.04574953;0.2290946;0.1140173
10.75722;-0.04566907;0.229751;-0.05324916
10.75757;-0.04558762;0.2309864;0.07846292
10.75793;-0.04550521;0.2312864;-0.1358747
10.75828;-0.04542271;0.2314286;-0.1713491
10.75864;-0.04533911;0.2334939;0.2617415
10.759;-0.04525528;0.2327377;-0.373052
10.75937;-0.04517045;0.2348772;0.2750149
10.75973;-0.04508444;0.235055;-0.162649
10.7601;-0.0449984;0.2349761;-0.2190652
10.76047;-0.04491115;0.2373236;0.3132568
10.76084;-0.04482364;0.2364055;-0.4019354
10.76121;-0.04473602;0.2378674;0.120028
10.76158;-0.04464699;0.2394744;0.1489019
10.76195;-0.04455784;0.2385101;-0.4087979
10.76232;-0.04446855;0.2402274;0.1736862
10.7627;-0.04437776;0.2417281;0.1238923
10.76308;-0.04428579;0.2415752;-0.2306836
10.76346;-0.04419381;0.2417991;-0.15012
10.76384;-0.04410149;0.2433289;0.1281433
10.76423;-0.04400763;0.2446886;0.0893627
10.76461;-0.04391369;0.2437664;-0.3905069
10.765;-0.04381958;0.2455712;0.183933
10.76539;-0.04372377;0.2471457;0.1323124
10.76578;-0.0436266;0.2469309;-0.2392382
10.76617;-0.04352944;0.2470787;-0.1641465
10.76657;-0.04343193;0.248728;0.1453971
10.76696;-0.04333264;0.2501982;0.1054447
10.76736;-0.04323328;0.2490494;-0.4268233
10.76777;-0.04313231;0.2521178;0.4238896
10.76817;-0.043031;0.2507628;-0.4644547
10.76857;-0.04292963;0.2524178;0.140856
10.76898;-0.04282618;0.2544635;0.2145895
10.76939;-0.04272265;0.252833;-0.5141332
10.7698;-0.04261901;0.2549815;0.2359517
10.77021;-0.04251312;0.2568723;0.1802919
10.77062;-0.0424089;0.2538785;-0.7831832
10.77103;-0.04230262;0.2597544;0.9608797
10.77145;-0.04219574;0.2567645;-0.7731381
10.77186;-0.0420891;0.2586395;0.1791298
10.77227;-0.0419818;0.259891;0.05767252
10.77269;-0.04187421;0.2600635;-0.1529026
10.7731;-0.04176637;0.2611081;0.01820608
10.77351;-0.04165815;0.2619047;-0.02976436
10.77393;-0.04154962;0.2625992;-0.04925558
10.77434;-0.04144078;0.26343;-0.02205239
10.77476;-0.04132949;0.2657154;0.2558777
10.77518;-0.04122028;0.2622013;-0.8712613
10.7756;-0.04110853;0.2689986;1.125016
10.77602;-0.04099616;0.265164;-0.9203558
10.77644;-0.04088414;0.2673332;0.2354641
10.77686;-0.04077139;0.2686398;0.07004124
10.77728;-0.04065835;0.2686751;-0.1740751
10.77771;-0.04054256;0.271561;0.3647544
10.77814;-0.04042667;0.2691251;-0.6398279
10.77857;-0.04031076;0.2716326;0.2943658
10.77899;-0.04019417;0.2723287;-0.04718997
10.77942;-0.04007736;0.2726684;-0.1139434
10.77985;-0.03996024;0.2737619;0.02897907
10.78029;-0.03983972;0.2765462;0.3377372
10.78073;-0.03971926;0.2735106;-0.7375547
10.78117;-0.03959881;0.2764851;0.3739937
10.7816;-0.03947758;0.277074;-0.06638762
10.78204;-0.03935616;0.2773519;-0.1233038
10.78248;-0.03923442;0.2785229;0.04234863
10.78292;-0.03911228;0.2792023;-0.04793399
10.78336;-0.03898983;0.2799291;-0.03859595
10.78379;-0.03886704;0.2807668;-0.01750125
10.78423;-0.0387439;0.281514;-0.03364022
10.78467;-0.03862043;0.2822822;-0.02918865
10.78511;-0.03849662;0.2830587;-0.02706624
10.78553;-0.03837665;0.2808948;-0.581808
10.78596;-0.03825583;0.287001;0.9924689
10.78638;-0.03813421;0.2847019;-0.6063274
10.78681;-0.03801286;0.2856969;0.02102
10.78724;-0.03789099;0.287145;0.1078544
10.78766;-0.03776877;0.2873346;-0.1310596
10.78809;-0.03764633;0.2882016;-0.00157085
10.7885;-0.03752851;0.2853957;-0.7190294
10.78891;-0.03740978;0.2926331;1.260946
10.78932;-0.03729019;0.2896105;-0.760548
10.78973;-0.037171;0.2906307;0.03677027
10.79014;-0.03705129;0.2921917;0.1439217
10.79055;-0.03693124;0.2922196;-0.157656
10.79096;-0.03681102;0.2930777;0.006531617
10.79137;-0.03669046;0.2938512;-0.009563873
10.79178;-0.03656963;0.294428;-0.04777209
10.79219;-0.03644852;0.2951531;-0.0179632
10.79258;-0.03633426;0.2904291;-1.140402
10.79298;-0.03621884;0.3010335;2.040185
10.79337;-0.03610233;0.296022;-1.198848
10.79376;-0.03598658;0.2971492;0.07515838
10.79415;-0.03587023;0.2991111;0.2488846
10.79454;-0.03575357;0.2987386;-0.2348298
10.79493;-0.03563681;0.2996291;0.02770919
10.79532;-0.03551972;0.3003942;0.00226895
10.79571;-0.0354024;0.3008607;-0.05910903
10.7961;-0.03528484;0.3015535;-0.01163307
10.79649;-0.03516703;0.3021845;-0.02387872
10.79688;-0.03504898;0.3027843;-0.02981004
10.79727;-0.03493069;0.3034188;-0.02203901
10.79766;-0.03481215;0.3040358;-0.02511179
10.79805;-0.03469338;0.3046493;-0.02528062
10.79844;-0.03457436;0.3052663;-0.02399242
10.79883;-0.03445511;0.305878;-0.02452488
10.79922;-0.03433561;0.306488;-0.02431663
10.79961;-0.03421588;0.3070966;-0.02403791
10.8;-0.03409591;0.307703;-0.02394784
10.8004;-0.03397333;0.310116;0.3431901
10.80079;-0.0338508;0.3074291;-0.6967748
10.80119;-0.03372889;0.3094592;0.2678249
10.80158;-0.03360633;0.3107102;0.1088593
10.80198;-0.03348358;0.3104219;-0.2059179
10.80237;-0.03336127;0.3109491;-0.03782883
10.80277;-0.03323916;0.3119354;0.05797573
10.80316;-0.03311728;0.3123121;-0.06701646
10.80355;-0.03299511;0.313368;0.07437297
10.80394;-0.03287327;0.3131831;-0.1824556
10.80432;-0.03275176;0.3141843;0.06588334
10.80471;-0.03262987;0.3151802;0.06533445
10.8051;-0.03250776;0.3152757;-0.1222631
10.80548;-0.03238608;0.315559;-0.08223089
10.80587;-0.03226465;0.3165365;0.0648871
10.80625;-0.03214286;0.3173945;0.04028952
10.80663;-0.03202147;0.3171032;-0.2015778
10.80702;-0.03190042;0.3181892;0.09134413
10.8074;-0.03177898;0.3191288;0.06083448
10.80778;-0.03165736;0.3191892;-0.1254009
10.80816;-0.03153617;0.3194558;-0.0807879
10.80854;-0.03141466;0.3208807;0.1669121
10.80892;-0.03129288;0.3208714;-0.1384992
10.80929;-0.03117158;0.3210201;-0.1040904
10.80967;-0.03105056;0.3220601;0.08833725
10.81005;-0.03092919;0.3228768;0.04089379
10.81042;-0.03080765;0.3229893;-0.1100277
10.8108;-0.03068595;0.3236864;0.01631786
10.81118;-0.03056402;0.3242287;-0.01643264
10.81155;-0.03044251;0.3242121;-0.1360931
10.81193;-0.03032072;0.3256582;0.1804796
10.8123;-0.03019867;0.3256721;-0.1283563
10.81267;-0.03007651;0.3262269;-0.01093931
10.81305;-0.02995412;0.3268689;0.008479582
10.81342;-0.02983154;0.3272933;-0.03795624
10.8138;-0.02970877;0.3278296;-0.01318496
10.81417;-0.02958581;0.3283548;-0.01502824
10.81455;-0.02946265;0.3288504;-0.02084313
10.81493;-0.02933866;0.3298756;0.09319646
10.8153;-0.02921457;0.3294506;-0.2181367
10.81568;-0.02909035;0.3304837;0.09605213
10.81605;-0.02896586;0.3309458;-0.02618552
10.81643;-0.02884121;0.3313247;-0.04349408
10.81681;-0.02871637;0.3319204;0.003742048
10.81719;-0.02859067;0.3329279;0.09190462
10.81756;-0.02846486;0.3324419;-0.2272553
10.81794;-0.02833895;0.3335058;0.105162
10.81832;-0.02821275;0.3339499;-0.02694391
10.8187;-0.0280864;0.3343143;-0.04342308
10.81908;-0.02795917;0.3354583;0.1229648
10.81946;-0.02783183;0.3349172;-0.2355588
10.81984;-0.02770439;0.3359652;0.1036901
10.82022;-0.02757666;0.336423;-0.02147973
10.8206;-0.02744806;0.3373367;0.0753658
10.82098;-0.02731938;0.3368878;-0.2130578
10.82136;-0.02719057;0.3379374;0.1053852
10.82174;-0.02706149;0.3383575;-0.02753932
10.82213;-0.02693151;0.3393025;0.08345757
10.82251;-0.02680145;0.3388145;-0.2184224
10.8229;-0.02667128;0.339873;0.1086168
10.82328;-0.02654005;0.340887;0.09876276
10.82367;-0.02640877;0.3401447;-0.2694589
10.82405;-0.02627741;0.3413424;0.1385777
10.82444;-0.02614495;0.3423499;0.09816582
10.82483;-0.02601245;0.3415458;-0.2797195
10.82521;-0.02587986;0.3427806;0.1469004
10.8256;-0.02574615;0.3437912;0.09962414
10.82599;-0.0256124;0.3429491;-0.2848906
10.82638;-0.02547858;0.344203;0.1514222
10.82677;-0.02534359;0.3452221;0.1021401
10.82717;-0.02520858;0.3443429;-0.2897375
10.82756;-0.0250735;0.3456135;0.1553822
10.82795;-0.02493722;0.346643;0.1050324
10.82835;-0.02480093;0.3457256;-0.2947087
10.82874;-0.02466456;0.3470131;0.1593639
10.82913;-0.02452786;0.3473768;-0.02997339
10.82953;-0.02439014;0.3483409;0.09305586
10.82992;-0.02425236;0.3476934;-0.2358945
10.83032;-0.02411448;0.3488169;0.1269117
10.83072;-0.02397538;0.3498951;0.1170657
10.83112;-0.02383626;0.348923;-0.2991836
10.83151;-0.02369707;0.3502179;0.1624113
10.83191;-0.02355755;0.3505748;-0.02764612
10.83231;-0.02341694;0.3515642;0.1004295
10.83271;-0.02327628;0.3508321;-0.2469103
10.83311;-0.02313554;0.3519892;0.1356589
10.83352;-0.02299449;0.3523525;-0.02415884
10.83392;-0.0228523;0.353392;0.1119555
10.83432;-0.02271007;0.3525828;-0.2588735
10.83472;-0.02256776;0.3537665;0.1422356
10.83513;-0.02242514;0.3541247;-0.02295468
10.83553;-0.0222824;0.3543972;-0.03952879
10.83594;-0.02213843;0.3557458;0.1757096
10.83634;-0.02199439;0.3547073;-0.3002928
10.83675;-0.02185032;0.3559353;0.152944
10.83715;-0.02170592;0.3563171;-0.01534083
10.83756;-0.02156139;0.3565439;-0.0456107
10.83796;-0.02141671;0.3571129;0.02339414
10.83837;-0.02127183;0.3575015;-0.01196573
10.83878;-0.02112566;0.358733;0.1554179
10.83918;-0.02097946;0.3576517;-0.3026588
10.83959;-0.02083322;0.3589228;0.1646125
10.84;-0.02068666;0.3592648;-0.0189673
10.84041;-0.02053997;0.3594784;-0.04375519
10.84081;-0.02039431;0.3591731;-0.1464583
10.84122;-0.02024831;0.3611338;0.3068326
10.84162;-0.02010202;0.3606154;-0.1876202
10.84203;-0.01995573;0.3611174;0.01685717
10.84244;-0.01980922;0.3617184;0.03730588
10.84284;-0.01966374;0.3610564;-0.2151916
10.84324;-0.01951798;0.3631396;0.3376394
10.84364;-0.0193719;0.3626158;-0.1860317
10.84405;-0.01922584;0.3630557;0.008464939
10.84445;-0.01907957;0.3636701;0.04427027
10.84485;-0.01893313;0.3638864;-0.03512746
10.84525;-0.01878657;0.3643049;0.006217826
10.84566;-0.01863856;0.3656545;0.1921946
10.84607;-0.01848925;0.3652253;-0.1616034
10.84648;-0.0183401;0.3648313;-0.153944
10.84688;-0.01819078;0.3661239;0.1809615
10.84729;-0.01804118;0.3661772;-0.06391451
10.8477;-0.0178915;0.3664907;-0.01165518
10.84811;-0.01774027;0.3680067;0.2249827
10.84853;-0.01758762;0.3674728;-0.1764869
10.84894;-0.01743518;0.3670088;-0.1621775
10.84936;-0.01728256;0.3683732;0.1951817
10.84977;-0.01712965;0.3683865;-0.06764753
10.85019;-0.01697667;0.3686877;-0.01076378
10.8506;-0.01682353;0.369192;0.02954715
10.85102;-0.01667022;0.369473;-0.0132754
10.85143;-0.01651678;0.3698328;0.002782351
10.85185;-0.01636319;0.3702029;0.005523222
10.85226;-0.01620945;0.370538;-0.0005791474
10.85268;-0.01605399;0.3720283;0.2229422
10.8531;-0.01589857;0.370287;-0.4012091
10.85352;-0.0157432;0.3718099;0.2306766
10.85394;-0.0155858;0.373234;0.2098401
10.85437;-0.01542854;0.3711277;-0.4659165
10.85478;-0.01527304;0.3716794;0.04506856
10.8552;-0.01511693;0.3740881;0.4049485
10.85563;-0.01495884;0.3740617;-0.06517311
10.85605;-0.01480109;0.3724918;-0.3601737
10.85647;-0.01464505;0.3730525;0.0497644
10.85688;-0.01449018;0.3740669;0.1401208
10.8573;-0.01433486;0.3751896;0.1620257
10.85771;-0.01417944;0.3745406;-0.1832379
10.85813;-0.01402402;0.3751765;0.06837838
10.85854;-0.01386839;0.375549;0.01769524
10.85895;-0.01371266;0.3757141;-0.02210621
10.85937;-0.01355864;0.3747527;-0.2432761
10.85978;-0.01340426;0.3775006;0.4891384
10.86019;-0.01324954;0.3763863;-0.2719666
10.8606;-0.01309496;0.3768088;0.03187644
10.86101;-0.01294018;0.3774213;0.07007795
10.86142;-0.01278525;0.3774572;-0.04294824
10.86183;-0.01263025;0.3778056;0.01941682
10.86224;-0.01247512;0.3781182;0.0130983
10.86265;-0.01231987;0.3783556;-0.001046343
10.86306;-0.01216451;0.3786467;0.01027715
10.86347;-0.01200904;0.3789196;0.007420086
10.86388;-0.01185346;0.3791826;0.006193051
10.86429;-0.01169776;0.379452;0.008155614
10.8647;-0.01154196;0.3797152;0.007663509
10.86511;-0.01138605;0.3799752;0.007774471
10.86552;-0.01123004;0.3802339;0.008219108
10.86593;-0.01107392;0.3804888;0.008210447
10.86634;-0.01091769;0.3807412;0.008434583
10.86675;-0.01076358;0.3793604;-0.316341
10.86715;-0.01060909;0.3826069;0.60828
10.86756;-0.01045423;0.3811481;-0.3304578
10.86796;-0.01029959;0.381531;0.0379679
10.86837;-0.01014475;0.3821661;0.08904327
10.86878;-0.009989794;0.3820955;-0.05112362
10.86918;-0.009834788;0.3824028;0.02502419
10.86959;-0.009679666;0.382671;0.01793578
10.86999;-0.009524454;0.3828465;0.0001624877
10.8704;-0.009369157;0.3830881;0.0140651
10.8708;-0.009213767;0.3833092;0.01071436
10.87121;-0.009058289;0.3835185;0.009054238
10.87161;-0.008902725;0.383736;0.01142714
10.87202;-0.008747074;0.3839465;0.01074616
10.87243;-0.008591338;0.3841539;0.01085341
10.87284;-0.008432781;0.3863611;0.4044157
10.87325;-0.008274483;0.3828975;-0.7104725
10.87366;-0.008116428;0.3851735;0.4193686
10.87407;-0.007957901;0.3851995;-0.0225185
10.87448;-0.007799427;0.3849078;-0.08428604
10.87489;-0.007640898;0.385472;0.08483317
10.87531;-0.00747912;0.387806;0.4262448
10.87573;-0.007317683;0.3838452;-0.7910797
10.87614;-0.007159755;0.3840465;0.01564738
10.87655;-0.007004074;0.3859692;0.3617425
10.87695;-0.006847704;0.3874582;0.2756754
10.87736;-0.006691362;0.3858307;-0.3476322
10.87775;-0.006538402;0.3842388;-0.3455112
10.87815;-0.006384821;0.3889525;0.9403369
10.87855;-0.006230825;0.3863327;-0.5535371
10.87895;-0.006077247;0.3868474;0.0859895
10.87934;-0.005923421;0.3875847;0.1320531
10.87973;-0.005772924;0.384655;-0.6260812
10.88012;-0.005622004;0.3897543;1.042437
10.88052;-0.005467028;0.3898764;0.008836358
10.88092;-0.005312947;0.3852536;-0.9568274
10.88131;-0.005162768;0.3859802;0.1363326
10.8817;-0.005007752;0.3935122;1.519312
10.8821;-0.00485295;0.3849069;-1.764943
10.8825;-0.004699082;0.3888145;0.7828724
10.8829;-0.004544361;0.3891958;0.06580352
10.88329;-0.004393914;0.3849154;-0.9027625
10.88367;-0.004242995;0.3916234;1.386845
10.88406;-0.004091412;0.3883304;-0.6956163
10.88444;-0.00394465;0.3852414;-0.6682235
10.88482;-0.003797114;0.3924044;1.520083
10.8852;-0.003648978;0.3884088;-0.8602178
