Time microphone-A_pFluct microphone-B_pFluct microphone-C_pFluct 
0.0059475 -17.3999 -14.5815 -8.98503 
0.0059575 -13.0777 -12.6943 -8.87895 
0.0059675 -16.802 -15.7412 -10.7379 
0.0059775 -15.1367 -14.3694 -9.89459 
0.0059875 -14.5351 -14.0949 -9.86485 
0.0059975 -16.487 -15.6705 -10.8126 
0.0060075 -13.781 -12.9514 -8.83276 
0.0060175 -17.0602 -15.9903 -10.9127 
0.0060275 -14.3503 -13.4302 -9.13272 
0.0060375 -15.9466 -15.3208 -10.657 
0.0060475 -14.6895 -13.8715 -9.50543 
0.0060575 -16.2485 -15.185 -10.3309 
0.0060675 -12.9706 -12.7969 -9.0595 
0.0060775 -14.7132 -14.1247 -9.80749 
0.0060875 -17.3123 -16.6865 -11.6466 
0.0060975 -12.2789 -12.2358 -8.71938 
0.0061075 -15.7683 -15.8958 -11.4631 
0.0061175 -13.4215 -13.3894 -9.56159 
0.0061275 -14.2207 -13.7004 -9.53368 
0.0061375 -15.557 -14.8845 -10.3136 
0.0061475 -15.4297 -15.6843 -11.3745 
0.0061575 -12.5704 -12.1163 -8.41785 
0.0061675 -16.4912 -15.6832 -10.822 
0.0061775 -12.002 -12.9593 -9.76113 
0.0061875 -15.6124 -16.0653 -11.7527 
0.0061975 -12.9417 -13.0781 -9.42084 
0.0062075 -14.5654 -14.1095 -9.86158 
0.0062175 -14.0765 -13.9781 -9.95144 
0.0062275 -14.8005 -14.905 -10.729 
0.0062375 -14.7284 -14.4612 -10.2138 
0.0062475 -12.588 -12.893 -9.37262 
0.0062575 -14.916 -15.0187 -10.8096 
0.0062675 -13.0024 -13.6666 -10.1196 
0.0062775 -15.0381 -15.5143 -11.3623 
0.0062875 -13.2255 -13.6948 -10.0384 
0.0062975 -12.0708 -13.12 -9.92183 
0.0063075 -14.5055 -15.4154 -11.5146 
0.0063175 -12.912 -13.181 -9.56058 
0.0063275 -12.0616 -12.7691 -9.48895 
0.0063375 -13.3752 -14.3206 -10.7377 
0.0063475 -13.0799 -13.7758 -10.2126 
0.0063575 -17.7103 -17.7023 -12.696 
0.0063675 -11.5255 -12.3862 -9.28921 
0.0063775 -13.1768 -14.2332 -10.7305 
0.0063875 -13.5539 -14.4612 -10.8183 
0.0063975 -12.7226 -13.8558 -10.4958 
0.0064075 -12.6215 -13.2035 -9.7363 
0.0064175 -11.8981 -13.298 -10.2288 
0.0064275 -14.294 -15.0111 -11.1171 
0.0064375 -10.9772 -12.1671 -9.29865 
0.0064475 -14.0681 -14.8644 -11.0511 
0.0064575 -11.9254 -12.9918 -9.83221 
0.0064675 -14.1901 -14.7233 -10.8115 
0.0064775 -12.2019 -14.051 -11.0061 
0.0064875 -11.8206 -13.0332 -9.93695 
0.0064975 -12.9858 -14.5737 -11.249 
0.0065075 -11.1251 -12.4663 -9.59169 
0.0065175 -12.4187 -13.2494 -9.89466 
0.0065275 -13.1636 -15.2315 -11.9743 
0.0065375 -11.4664 -12.8018 -9.83094 
0.0065475 -10.2534 -11.8519 -9.27786 
0.0065575 -13.8312 -14.399 -10.5909 
0.0065675 -11.8916 -13.951 -11.0392 
0.0065775 -11.7923 -14.0241 -11.1814 
0.0065875 -12.9015 -13.8532 -10.3928 
0.0065975 -10.5869 -11.9461 -9.22016 
0.0066075 -12.8003 -14.3867 -11.1084 
0.0066175 -10.3053 -12.4356 -9.97464 
0.0066275 -10.8131 -12.6119 -9.93017 
0.0066375 -12.5561 -13.747 -10.438 
0.0066475 -9.7254 -11.5028 -9.11362 
0.0066575 -15.3527 -16.2256 -12.0707 
0.0066675 -9.17687 -11.5033 -9.39805 
0.0066775 -12.2998 -14.1853 -11.1147 
0.0066875 -11.6551 -13.4761 -10.5664 
0.0066975 -8.83135 -10.9771 -8.92133 
0.0067075 -10.1866 -12.3824 -9.96654 
0.0067175 -11.6733 -13.2857 -10.3189 
0.0067275 -12.1224 -13.7178 -10.6232 
0.0067375 -9.26172 -11.4996 -9.34662 
0.0067475 -12.3412 -14.1731 -11.0755 
0.0067575 -10.6009 -12.6113 -10.0344 
0.0067675 -10.7197 -12.8895 -10.3186 
0.0067775 -10.3103 -11.7922 -9.16517 
0.0067875 -10.6562 -13.3966 -10.9818 
0.0067975 -9.97173 -11.7513 -9.28914 
0.0068075 -10.1717 -11.7818 -9.22298 
0.0068175 -11.3272 -13.2291 -10.4241 
0.0068275 -9.73218 -11.7149 -9.367 
0.0068375 -8.28218 -10.4251 -8.514 
0.0068475 -11.8985 -14.1969 -11.3309 
0.0068575 -9.09783 -11.6236 -9.5813 
0.0068675 -11.8808 -14.0667 -11.1771 
0.0068775 -7.23656 -9.35159 -7.71897 
0.0068875 -10.7731 -12.6951 -10.0443 
0.0068975 -10.2082 -12.286 -9.82802 
0.0069075 -9.46726 -11.5734 -9.32528 
0.0069175 -8.95827 -11.417 -9.3943 
0.0069275 -11.2432 -13.0411 -10.2294 
0.0069375 -7.51116 -10.0422 -8.43355 
0.0069475 -9.80131 -11.9365 -9.60227 
0.0069575 -9.34963 -12.0076 -9.92468 
0.0069675 -9.23249 -10.7101 -8.37054 
0.0069775 -12.3319 -14.0403 -10.9061 
0.0069875 -8.87081 -11.2439 -9.22165 
0.0069975 -8.72734 -10.0684 -7.83305 
0.0070075 -8.52201 -11.1179 -9.24515 
0.0070175 -10.0983 -12.0799 -9.62403 
0.0070275 -7.72909 -9.725 -7.92252 
0.0070375 -9.52008 -11.5262 -9.23427 
0.0070475 -7.55101 -10.3534 -8.79605 
0.0070575 -9.26522 -12.385 -10.4343 
0.0070675 -7.28762 -9.10782 -7.38204 
0.0070775 -10.5241 -11.8974 -9.17392 
0.0070875 -8.1789 -10.6361 -8.82066 
0.0070975 -8.16887 -9.86587 -7.86712 
0.0071075 -9.03889 -11.7781 -9.79489 
0.0071175 -8.88072 -10.7855 -8.64143 
0.0071275 -7.19753 -9.29709 -7.66222 
0.0071375 -8.78716 -10.8042 -8.71261 
0.0071475 -9.13793 -11.5403 -9.4461 
0.0071575 -9.46496 -9.98053 -7.33534 
0.0071675 -7.92441 -10.1764 -8.37792 
0.0071775 -8.57012 -10.5546 -8.51327 
0.0071875 -5.74435 -6.94067 -5.48206 
0.0071975 -10.6128 -12.3504 -9.68758 
0.0072075 -6.97375 -8.79792 -7.15468 
0.0072175 -9.97877 -11.5567 -9.02821 
0.0072275 -7.73631 -9.71478 -7.89932 
0.0072375 -7.81519 -9.99608 -8.2081 
0.0072475 -7.92056 -9.03748 -6.96034 
0.0072575 -8.1585 -9.97164 -7.99902 
0.0072675 -7.36309 -8.78647 -6.93665 
0.0072775 -6.66138 -8.52976 -6.98098 
0.0072875 -9.70847 -10.4688 -7.81269 
0.0072975 -6.84454 -8.93649 -7.39152 
0.0073075 -8.09624 -9.79153 -7.80582 
0.0073175 -6.93857 -8.3375 -6.59684 
0.0073275 -7.2688 -9.04998 -7.31182 
0.0073375 -8.0038 -9.66171 -7.69142 
0.0073475 -8.5953 -9.03242 -6.60128 
0.0073575 -7.58686 -8.61869 -6.60942 
0.0073675 -7.3395 -8.51893 -6.61339 
0.0073775 -7.68029 -8.92086 -6.93648 
0.0073875 -4.91835 -6.3461 -5.16528 
0.0073975 -10.0192 -10.5216 -7.71453 
0.0074075 -6.39206 -7.031 -5.25258 
0.0074175 -6.82752 -8.75112 -7.16683 
0.0074275 -7.10328 -8.72835 -6.99517 
0.0074375 -6.32315 -7.81194 -6.25933 
0.0074475 -5.18323 -6.34858 -5.0296 
0.0074575 -9.05007 -9.1692 -6.53315 
0.0074675 -6.53753 -7.52139 -5.78602 
0.0074775 -6.48348 -7.57324 -5.87839 
0.0074875 -7.21889 -7.98886 -6.01385 
0.0074975 -8.33571 -9.07091 -6.7807 
0.0075075 -3.30405 -5.48773 -4.93216 
0.0075175 -8.64214 -8.33704 -5.70817 
0.0075275 -5.75986 -7.51267 -6.17746 
0.0075375 -6.44893 -6.02564 -3.96951 
0.0075475 -6.26216 -7.01927 -5.30267 
0.0075575 -7.51206 -8.36832 -6.33273 
0.0075675 -6.85478 -7.13183 -5.13496 
0.0075775 -5.80829 -5.22378 -3.30355 
0.0075875 -6.13073 -7.36515 -5.80071 
0.0075975 -6.2415 -6.70807 -4.92547 
0.0076075 -6.22101 -6.48087 -4.65327 
0.0076175 -5.92101 -6.6357 -5.00143 
0.0076275 -4.72691 -5.29356 -3.95073 
0.0076375 -5.48659 -6.61079 -5.19555 
0.0076475 -6.29934 -5.96868 -3.97481 
0.0076575 -5.01145 -4.97735 -3.40934 
0.0076675 -6.79044 -6.78588 -4.73676 
0.0076775 -4.31826 -5.22408 -4.07578 
0.0076875 -7.14077 -6.59681 -4.31956 
0.0076975 -4.77977 -5.10358 -3.68626 
0.0077075 -4.94506 -5.08138 -3.57281 
0.0077175 -5.70336 -5.98195 -4.29994 
0.0077275 -4.46501 -4.73799 -3.3944 
0.0077375 -7.30713 -6.24974 -3.80103 
0.0077475 -3.3691 -4.03402 -3.08687 
0.0077575 -5.49865 -5.32358 -3.58669 
0.0077675 -3.0863 -3.46124 -2.52075 
0.0077775 -5.26612 -4.57847 -2.78009 
0.0077875 -5.46447 -5.04427 -3.25678 
0.0077975 -4.29239 -3.87779 -2.41336 
0.0078075 -3.63674 -4.36349 -3.3578 
0.0078175 -4.69296 -4.60546 -3.1109 
0.0078275 -4.32834 -4.09107 -2.65996 
0.0078375 -5.95941 -5.15599 -3.13889 
0.0078475 -2.26549 -2.00454 -1.13381 
0.0078575 -3.27982 -3.44501 -2.40001 
0.0078675 -3.77052 -3.61552 -2.35759 
0.0078775 -3.76677 -3.42758 -2.12569 
0.0078875 -4.87922 -4.43149 -2.79776 
0.0078975 -4.241 -3.6899 -2.20608 
0.0079075 -1.41498 -2.04982 -1.63137 
0.0079175 -3.87406 -2.63361 -1.08211 
0.0079275 -4.09968 -3.56427 -2.12314 
0.0079375 -2.47364 -2.23087 -1.30755 
0.0079475 -3.82438 -3.12244 -1.71626 
0.0079575 -1.67398 -1.1329 -0.356257 
0.0079675 -3.52337 -2.6611 -1.29849 
0.0079775 -2.69652 -1.78955 -0.643027 
0.0079875 -2.61389 -2.22103 -1.22286 
0.0079975 -2.30861 -1.88958 -0.968852 
0.0080075 -3.02982 -2.58242 -1.45686 
0.0080175 -1.24485 -0.541622 0.156472 
0.0080275 -1.48199 -1.04951 -0.352561 
0.0080375 -1.6399 -0.864833 -0.0409356 
0.0080475 -2.94188 -2.15069 -0.96561 
0.0080575 -2.23129 -1.60632 -0.656946 
0.0080675 -0.275146 -0.0103412 0.314082 
0.0080775 -4.24677 -3.0859 -1.4526 
0.0080875 1.57928 1.64164 1.40747 
0.0080975 -2.36564 -1.48771 -0.440016 
0.0081075 -0.43851 0.162462 0.613474 
0.0081175 -2.4905 -1.75574 -0.708951 
0.0081275 1.03455 2.04668 2.19362 
0.0081375 -1.39041 -0.220501 0.63038 
0.0081475 -1.23695 0.0881663 0.934692 
0.0081575 -0.644689 -0.165075 0.312196 
0.0081675 0.0628585 0.546827 0.83086 
0.0081775 -0.200099 0.551209 0.972604 
0.0081875 -0.108017 0.91562 1.37813 
0.0081975 1.45289 1.48917 1.28192 
0.0082075 -0.713813 1.20372 2.05058 
0.0082175 -0.651171 -0.0508644 0.456824 
0.0082275 2.02449 2.57936 2.34144 
0.0082375 -1.24274 0.115588 0.970525 
0.0082475 1.05516 1.4405 1.4269 
0.0082575 1.0256 1.29284 1.25836 
0.0082675 3.29589 3.37855 2.67575 
0.0082775 0.407307 1.58948 1.94793 
0.0082875 1.29261 2.73231 2.9105 
0.0082975 -0.555766 0.978132 1.68642 
0.0083075 1.70132 2.44405 2.33937 
0.0083175 2.01948 3.19977 3.11448 
0.0083275 0.800355 1.59173 1.74581 
0.0083375 4.41728 4.50348 3.49242 
0.0083475 2.16149 3.0018 2.7939 
0.0083575 0.0852467 1.91642 2.52022 
0.0083675 3.72517 3.72825 2.88622 
0.0083775 4.40223 5.01343 4.13396 
0.0083875 3.04309 3.20769 2.59194 
0.0083975 3.28089 3.73481 3.12431 
0.0084075 2.26052 3.88516 3.84051 
0.0084175 2.38473 2.8023 2.42842 
0.0084275 3.93061 4.59593 3.85811 
0.0084375 3.67277 4.58474 3.97771 
0.0084475 5.49872 5.7706 4.50582 
0.0084575 3.97614 3.78925 2.83008 
0.0084675 2.58524 4.0572 3.88484 
0.0084775 3.53872 3.71416 2.96314 
0.0084875 5.33545 6.66957 5.70827 
0.0084975 3.24175 4.95062 4.6552 
0.0085075 4.85711 5.30983 4.2639 
0.0085175 5.91188 6.50034 5.19784 
0.0085275 4.81579 5.30918 4.28403 
0.0085375 6.76674 7.92213 6.52299 
0.0085475 2.99133 3.21278 2.62139 
0.0085575 7.52635 7.25436 5.29756 
0.0085675 5.05859 5.8758 4.86216 
0.0085775 5.50317 6.10927 4.92179 
0.0085875 6.50973 6.8292 5.29518 
0.0085975 4.90831 5.53843 4.51957 
0.0086075 8.75612 8.27164 5.92417 
0.0086175 5.19338 6.20507 5.20071 
0.0086275 7.48566 8.28807 6.60315 
0.0086375 5.95982 6.11801 4.69421 
0.0086475 8.41469 7.97786 5.73469 
0.0086575 3.69634 5.85269 5.53778 
0.0086675 10.1146 9.6977 6.99227 
0.0086775 5.5704 6.07216 4.83808 
0.0086875 8.27967 8.04404 5.88598 
0.0086975 6.69981 8.32396 7.05359 
0.0087075 6.80744 7.35837 5.79592 
0.0087175 9.41809 9.86167 7.55617 
0.0087275 7.59549 7.43702 5.48437 
0.0087375 8.53156 9.5263 7.59819 
0.0087475 8.84427 8.56467 6.2391 
0.0087575 9.53204 9.30226 6.79982 
0.0087675 9.90748 9.49242 6.8414 
0.0087775 7.24349 8.76139 7.31347 
0.0087875 9.85661 9.41608 6.77218 
0.0087975 8.96384 9.03266 6.75796 
0.0088075 9.08692 9.56323 7.35399 
0.0088175 8.03616 7.87338 5.7961 
0.0088275 10.6692 10.3996 7.57323 
0.0088375 9.49613 10.2146 7.9514 
0.0088475 7.17239 8.04679 6.45906 
0.0088575 12.8536 12.3096 8.81577 
0.0088675 9.03434 9.39123 7.1654 
0.0088775 11.202 10.3742 7.26376 
0.0088875 8.52261 9.52124 7.59205 
0.0088975 10.691 10.7127 7.94933 
0.0089075 11.3006 11.6603 8.81186 
0.0089175 10.264 10.103 7.41157 
0.0089275 9.88075 10.2502 7.79322 
0.0089375 9.95776 9.91572 7.33676 
0.0089475 15.3928 14.3759 10.0667 
0.0089575 8.72275 10.0026 8.08495 
0.0089675 13.8278 11.5879 7.40885 
0.0089775 11.0515 11.1992 8.3651 
0.0089875 11.5982 10.398 7.08438 
0.0089975 11.4395 12.2602 9.48348 
0.0090075 12.6489 11.3983 7.78333 
0.0090175 9.6836 9.54085 7.01011 
0.0090275 12.9003 13.7188 10.5397 
0.0090375 13.3996 12.9945 9.37904 
0.0090475 10.554 9.65244 6.69637 
0.0090575 12.2618 12.922 9.87848 
0.0090675 12.5344 12.413 9.1033 
0.0090775 13.522 13.0408 9.37183 
0.0090875 15.2611 14.3253 10.0676 
0.0090975 11.6441 11.2076 8.06423 
0.0091075 12.988 12.886 9.45521 
0.0091175 12.5656 11.7225 8.22627 
0.0091275 12.9144 13.0306 9.67271 
0.0091375 12.2884 13.0876 10.0679 
0.0091475 15.3013 13.6222 9.16988 
0.0091575 15.7141 14.3021 9.80134 
0.0091675 13.8293 13.1969 9.40366 
0.0091775 12.9308 11.8326 8.17183 
0.0091875 15.1499 14.711 10.602 
0.0091975 12.2853 11.6272 8.25047 
0.0092075 13.7757 13.7632 10.1348 
0.0092175 15.9649 13.6283 8.83093 
0.0092275 13.7717 13.5314 9.84795 
0.0092375 11.5931 11.4663 8.40808 
0.0092475 16.4832 16.1879 11.7461 
0.0092575 14.7408 13.7765 9.64901 
0.0092675 15.7601 14.7492 10.3303 
0.0092775 14.0048 13.6991 9.93388 
0.0092875 16.042 14.5766 9.9686 
0.0092975 14.9601 14.4932 10.4257 
0.0093075 13.0402 12.625 9.09671 
0.0093175 16.0543 14.6887 10.1007 
0.0093275 16.7324 15.2596 10.4589 
0.0093375 14.5516 14.4843 10.6252 
0.0093475 14.6696 13.7622 9.66509 
0.0093575 18.8181 15.9061 10.1804 
0.0093675 15.1064 14.5571 10.4271 
0.0093775 15.8596 15.2956 10.9549 
0.0093875 14.7496 12.5901 8.1639 
0.0093975 17.8084 16.551 11.5054 
0.0094075 13.9294 13.015 9.11755 
0.0094175 14.3834 14.7503 11.0409 
0.0094275 17.28 15.1749 10.0662 
0.0094375 15.7703 14.6419 10.1858 
0.0094475 16.6183 15.2154 10.4591 
0.0094575 17.2372 16.6213 11.8873 
0.0094675 19.294 16.4421 10.5969 
0.0094775 15.0684 14.3085 10.1338 
0.0094875 15.877 15.0374 10.621 
0.0094975 15.469 14.0628 9.61953 
0.0095075 15.8324 14.7073 10.2327 
0.0095175 17.4092 15.4043 10.2817 
0.0095275 16.4019 14.6843 9.90811 
0.0095375 16.0341 13.8843 9.10319 
0.0095475 22.7031 19.3097 12.3941 
0.0095575 15.135 14.6607 10.5351 
0.0095675 18.5125 15.6068 9.95987 
0.0095775 20.2233 17.9693 12.0118 
0.0095875 16.0264 14.2672 9.58217 
0.0095975 14.6794 12.7528 8.39634 
0.0096075 17.9878 17.1191 12.1128 
0.0096175 18.5012 16.3418 10.8789 
0.0096275 17.8837 16.7196 11.6689 
0.0096375 17.87 15.1736 9.75203 
0.0096475 18.3014 16.6944 11.4203 
0.0096575 18.1712 16.1533 10.8143 
0.0096675 18.2705 16.516 11.2138 
0.0096775 16.0701 13.9889 9.21051 
0.0096875 19.0722 16.8303 11.1884 
0.0096975 17.9195 14.9511 9.44787 
0.0097075 19.1437 17.528 12.0189 
0.0097175 17.503 15.2472 10.0318 
0.0097275 20.8401 17.0746 10.5742 
0.0097375 15.6578 12.519 7.59385 
0.0097475 21.2629 18.9191 12.6496 
0.0097575 18.5997 15.9643 10.3542 
0.0097675 20.1735 17.3054 11.2063 
0.0097775 18.0111 15.9567 10.6496 
0.0097875 18.4683 15.5177 9.86591 
0.0097975 18.1898 15.4382 9.91125 
0.0098075 17.2744 15.1923 10.0799 
0.0098175 21.1103 18.0068 11.5919 
0.0098275 16.5545 13.7564 8.66613 
0.0098375 21.8134 18.7604 12.1643 
0.0098475 19.5091 17.367 11.6256 
0.0098575 19.5514 15.791 9.64237 
0.0098675 19.8639 16.6017 10.4888 
0.0098775 16.1953 13.8693 8.9918 
0.0098875 20.3834 18.0571 12.0298 
0.0098975 21.4401 16.5098 9.55611 
0.0099075 19.318 16.0012 10.024 
0.0099175 20.0866 16.4822 10.2236 
0.0099275 20.5472 17.4206 11.1521 
0.0099375 20.91 17.1285 10.6003 
0.0099475 21.5074 16.9608 10.0815 
0.0099575 18.6177 15.7007 10.0123 
0.0099675 18.4814 15.1141 9.35307 
0.0099775 21.0915 17.1785 10.5676 
0.0099875 17.0096 14.5574 9.42343 
0.0099975 21.6021 18.0709 11.4127 
0.0100075 19.7168 15.4461 9.12445 
0.0100175 19.3247 16.3562 10.4601 
0.0100275 20.9531 17.6596 11.237 
0.0100375 21.2077 16.7434 9.96468 
0.0100475 20.358 17.0424 10.7773 
0.0100575 21.5217 17.9711 11.329 
0.0100675 17.5513 13.7248 8.10494 
0.0100775 21.6441 17.7353 10.9718 
0.0100875 21.3205 16.275 9.32253 
0.0100975 20.8049 15.6959 8.86934 
0.0101075 19.3085 15.6711 9.61468 
0.0101175 20.8372 16.3282 9.63906 
0.0101275 23.8034 18.2355 10.4735 
0.0101375 21.631 17.2053 10.3184 
0.0101475 19.6857 15.9694 9.78973 
0.0101575 20.7807 16.3079 9.64266 
0.0101675 21.2568 16.5708 9.72265 
0.0101775 21.6477 16.8345 9.84784 
0.0101875 19.5711 16.1467 10.0691 
0.0101975 22.9652 17.4007 9.86861 
0.0102075 21.744 16.3422 9.18507 
0.0102175 17.9241 15.0561 9.56619 
0.0102275 22.8411 17.3111 9.82129 
0.0102375 21.408 17.5093 10.8113 
0.0102475 20.7917 15.438 8.55345 
0.0102575 23.6567 18.3585 10.7012 
0.0102675 20.9623 16.3922 9.65206 
0.0102775 18.1745 12.8223 6.65625 
0.0102875 25.9825 20.1684 11.7465 
0.0102975 21.5246 15.711 8.51259 
0.0103075 22.5077 16.8041 9.36272 
0.0103175 21.3132 15.4795 8.33416 
0.0103275 22.2165 16.7116 9.39865 
0.0103375 21.0427 16.1368 9.29234 
0.0103475 21.5768 16.5842 9.57191 
0.0103575 22.6675 16.8815 9.37593 
0.0103675 20.8592 16.325 9.62145 
0.0103775 22.7911 16.7092 9.09726 
0.0103875 22.6074 17.2044 9.8087 
0.0103975 21.8246 16.0399 8.76574 
0.0104075 22.2099 16.4581 9.08613 
0.0104175 22.4529 16.4744 8.98047 
0.0104275 20.9774 15.5598 8.60777 
0.0104375 21.9011 16.2639 9.00462 
0.0104475 21.7972 15.8481 8.54122 
0.0104575 24.1332 17.6817 9.61085 
0.0104675 24.1736 16.9463 8.67492 
0.0104775 21.4425 15.6764 8.51164 
0.0104875 23.8984 17.3444 9.31306 
0.0104975 20.8728 14.3537 7.16134 
0.0105075 24.709 18.0056 9.71533 
0.0105175 21.0772 14.913 7.75124 
0.0105275 22.7608 16.2133 8.49587 
0.0105375 22.6061 16.3749 8.77727 
0.0105475 21.7405 15.6199 8.28681 
0.0105575 26.6326 19.375 10.4215 
0.0105675 19.9002 14.4153 7.74267 
0.0105775 23.6043 17.1215 9.18852 
0.0105875 22.0957 14.9162 7.22708 
0.0105975 23.7327 17.6083 9.72772 
0.0106075 22.5548 16.0962 8.45723 
0.0106175 22.4365 15.8603 8.22513 
0.0106275 23.0881 16.0765 8.15613 
0.0106375 22.5691 16.662 9.15403 
0.0106475 24.5914 17.5455 9.20416 
0.0106575 21.0655 13.8186 6.39601 
0.0106675 24.8691 16.9057 8.26423 
0.0106775 20.7969 14.4221 7.2865 
0.0106875 22.4992 15.537 7.79075 
0.0106975 24.7594 16.1476 7.37815 
0.0107075 24.1507 17.3229 9.15648 
0.0107175 23.0259 15.8551 7.91368 
0.0107275 21.1566 14.4815 7.17426 
0.0107375 22.6913 16.5333 8.93133 
0.0107475 23.6323 15.8462 7.58822 
0.0107575 23.6444 16.674 8.61207 
0.0107675 22.6499 15.1396 7.2188 
0.0107775 22.2922 15.1385 7.40311 
0.0107875 22.5435 15.2875 7.4582 
0.0107975 24.6592 16.8281 8.27774 
0.0108075 22.2327 15.5415 7.93576 
0.0108175 21.0635 13.7986 6.37368 
0.0108275 25.0313 16.6812 7.90224 
0.0108375 22.7462 15.6501 7.80483 
0.0108475 24.5886 16.0447 7.34014 
0.0108575 22.9169 15.7906 7.89135 
0.0108675 22.5426 14.9905 7.09009 
0.0108775 22.936 14.3738 6.11887 
0.0108875 21.775 13.9361 6.17671 
0.0108975 24.3246 17.1027 8.79438 
0.0109075 24.7001 16.8626 8.30098 
0.0109175 21.9835 14.9061 7.27582 
0.0109275 22.2445 14.8737 7.10014 
0.0109375 22.7154 15.1403 7.18778 
0.0109475 23.3142 15.9117 7.83709 
0.0109575 20.6222 13.1612 5.8113 
0.0109675 25.7751 18.4465 9.71476 
0.0109775 22.4837 14.0576 5.96119 
0.0109875 21.3031 13.7847 6.23427 
0.0109975 23.3735 16.6222 8.69107 
0.0110075 23.1549 15.6354 7.57677 
0.0110175 22.0738 14.4731 6.6914 
0.0110275 22.792 15.0451 7.03073 
0.0110375 23.2969 16.1381 8.12892 
0.0110475 24.2762 15.6778 7.04823 
0.0110575 22.3511 14.1403 6.13402 
0.0110675 20.9577 13.0702 5.52553 
0.0110775 22.4297 15.2586 7.48509 
0.0110875 22.3007 14.4893 6.59493 
0.0110975 23.323 16.2587 8.26633 
0.0111075 21.5754 13.999 6.36136 
0.0111175 22.8876 15.0428 6.9796 
0.0111275 20.4147 13.3565 6.16421 
0.0111375 22.2683 15.2289 7.53261 
0.0111475 21.7069 13.1986 5.29777 
0.0111575 20.5179 14.4628 7.48776 
0.0111675 24.2339 15.9072 7.35743 
0.0111775 20.289 13.7558 6.72694 
0.0111875 21.356 14.3667 6.93373 
0.0111975 23.2605 15.369 7.19302 
0.0112075 21.722 13.6591 5.8637 
0.0112175 21.7697 14.507 6.89413 
0.0112275 22.2789 14.8326 7.03527 
0.0112375 19.1253 11.9841 5.12698 
0.0112475 22.7214 14.938 6.9371 
0.0112575 20.0399 12.9812 5.89355 
0.0112675 19.6102 12.5745 5.61054 
0.0112775 22.3504 15.6466 8.01176 
0.0112875 20.0253 13.1207 6.07505 
0.0112975 20.1848 13.1746 6.05951 
0.0113075 21.6523 14.8468 7.37897 
0.0113175 20.3896 13.8337 6.7735 
0.0113275 18.7992 12.4252 5.84608 
0.0113375 20.8598 13.5122 6.12969 
0.0113475 19.2841 13.1302 6.47195 
0.0113575 18.5316 11.8253 5.23876 
0.0113675 21.5854 14.4747 6.95136 
0.0113775 20.457 14.6367 7.73831 
0.0113875 20.425 13.6672 6.54872 
0.0113975 17.9854 11.9651 5.69635 
0.0114075 20.255 13.292 6.17019 
0.0114175 18.6459 13.2308 6.92883 
0.0114275 19.0418 11.6967 4.81469 
0.0114375 18.8884 12.2684 5.6058 
0.0114475 20.0739 13.0148 5.91968 
0.0114575 19.0141 12.6904 6.06588 
0.0114675 17.9104 12.8548 6.84302 
0.0114775 16.7971 10.1054 3.99953 
0.0114875 20.338 14.2856 7.36426 
0.0114975 17.4784 12.068 6.08844 
0.0115075 16.6934 11.1209 5.31727 
0.0115175 18.6919 13.5798 7.34014 
0.0115275 16.5553 11.163 5.44122 
0.0115375 18.6536 12.6091 6.15221 
0.0115475 17.8441 12.221 6.08923 
0.0115575 16.6574 10.2904 4.30274 
0.0115675 18.2684 12.7844 6.57036 
0.0115775 16.9215 11.4476 5.60587 
0.0115875 18.0168 12.6891 6.58246 
0.0115975 15.8284 10.6425 5.17116 
0.0116075 15.9775 10.6537 5.10774 
0.0116175 15.4804 10.3678 5.00996 
0.0116275 18.7712 12.508 5.96591 
0.0116375 14.4833 10.2113 5.33264 
0.0116475 16.5809 11.4625 5.80138 
0.0116575 15.4989 10.3889 5.02676 
0.0116675 16.4088 12.0846 6.66477 
0.0116775 14.2026 9.26245 4.29764 
0.0116875 13.1705 9.63424 5.29574 
0.0116975 15.691 11.6041 6.43921 
0.0117075 15.7426 11.2607 5.98517 
0.0117175 14.5051 9.75196 4.74978 
0.0117275 16.2879 12.4388 7.16817 
0.0117375 11.6261 7.73819 3.7375 
0.0117475 15.5005 11.9287 6.94189 
0.0117575 14.4999 10.6744 5.90018 
0.0117675 12.9724 9.53591 5.27587 
0.0117775 15.6626 11.2314 5.98998 
0.0117875 14.01 10.0389 5.36339 
0.0117975 11.2494 7.46535 3.59322 
0.0118075 14.2871 10.4328 5.70983 
0.0118175 12.4173 9.71323 5.78436 
0.0118275 12.2055 8.42642 4.29295 
0.0118375 13.4939 9.53792 5.00763 
0.0118475 11.8338 8.67641 4.79683 
0.0118575 10.9553 8.46356 4.98767 
0.0118675 13.3918 10.4988 6.25607 
0.0118775 10.3796 8.09422 4.82652 
0.0118875 12.8046 9.40333 5.1974 
0.0118975 12.6244 9.5933 5.52718 
0.0119075 10.6026 8.68279 5.44294 
0.0119175 8.8564 7.57066 4.96485 
0.0119275 11.2882 8.23292 4.52724 
0.0119375 10.9173 8.86221 5.50263 
0.0119475 12.0176 9.33315 5.5177 
0.0119575 9.2218 7.18335 4.29294 
0.0119675 12.6985 10.4797 6.5909 
0.0119775 7.59763 5.43585 2.96084 
0.0119875 11.3718 8.66943 5.02642 
0.0119975 8.7218 6.70845 3.96101 
0.0120075 10.6748 8.17159 4.76839 
0.0120175 9.47961 8.08579 5.28152 
0.0120275 8.56688 6.72496 4.06158 
